job_id,job_title,company,location,department,job_level,required_experience_years,required_skills,preferred_certificates,date_posted,job_url,job_description
J1288,Principal Devops Engineer,Masrsoft Inc,Aswan,Cloud/DevOps,Mid,3,"Django, Rest Apis, Spark, Linux, C, Computer Vision, Docker, Sql, Kubernetes",Huawei HCIP,2025-10-19,https//example.com/jobs/88,"Looking for a Mid DevOps Engineer to join MasrSoft. Must have experience in Django, REST APIs, Spark. Preferred certification Huawei HCIP."
J1289,Junior Business Analyst,Delta Systems Inc,Tanta,Data,Junior,7,"Nlp, Javascript, Numpy, Linux, Docker, Flask, Ci/Cd, Python, Sql",AWS Certified Developer,2025-11-02,https//example.com/jobs/89,"Looking for a Junior Business Analyst to join Delta Systems. Must have experience in NLP, JavaScript, NumPy. Preferred certification AWS Certified Developer."
J1290,Junior Data Analyst,Masrsoft Ltd,Cairo,Data,Junior,7,"Tensorflow, Iso27001, Kubernetes, React, Node.Js",Not Specified,2025-10-04,https//example.com/jobs/90,"Looking for a Junior Data Analyst to join MasrSoft. Must have experience in TensorFlow, ISO27001, Kubernetes. Preferred certification not required."
J1291,Senior Embedded Systems Engineer,Delta Systems Solutions,Hurghada,Network,Junior,3,"Python, Linux, Pytorch, Tensorflow, Gcp, Nosql, Flask",AWS Certified Solutions Architect,2025-09-29,https//example.com/jobs/91,"Looking for a Junior Embedded Systems Engineer to join Delta Systems. Must have experience in Python, Linux, PyTorch. Preferred certification AWS Certified Solutions Architect."
J1292,Junior Software Engineer,Alex Tech Ltd,Hurghada,Software,Mid,2,"Gcp, Javascript, Tensorflow, Spark, Docker",Not Specified,2025-09-28,https//example.com/jobs/92,"Looking for a Mid Software Engineer to join ALEX Tech. Must have experience in GCP, JavaScript, TensorFlow. Preferred certification not required."
J1293,Principal Frontend Developer,Smartdata Labs Solutions,Suez,Software,Senior,7,"Microservices, Aws, C, Ansible, Routing, Ci/Cd, Sql, Docker",AWS Certified Solutions Architect,2025-09-24,https//example.com/jobs/93,"Looking for a Senior Frontend Developer to join SmartData Labs. Must have experience in Microservices, AWS, C. Preferred certification AWS Certified Solutions Architect."
J1294,Mid-Level Product Manager,Giza Networks Ltd,Aswan,Software,Mid,8,"React, Node.Js, Switching, Pytorch, Firewalls, Tensorflow, Python, Sql",Cisco CCNA,2025-10-30,https//example.com/jobs/94,"Looking for a Mid Product Manager to join Giza Networks. Must have experience in React, Node.js, Switching. Preferred certification Cisco CCNA."
J1295,Junior Embedded Systems Engineer,Pyramid Solutions Solutions,Tanta,Network,Mid,5,"Microservices, Hadoop, Django, Flask, Kubernetes, Iso27001, Tensorflow, Aws",Certified Information Systems Security Professional (CISSP),2025-11-16,https//example.com/jobs/95,"Looking for a Mid Embedded Systems Engineer to join Pyramid Solutions. Must have experience in Microservices, Hadoop, Django. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1296,Senior Ai Researcher,Giza Networks Group,Tanta,AI,Senior,13,"Django, Switching, Hadoop, Iso27001, Gcp, Computer Vision, Python, React",Huawei HCIA,2025-11-03,https//example.com/jobs/96,"Looking for a Senior AI Researcher to join Giza Networks. Must have experience in Django, Switching, Hadoop. Preferred certification Huawei HCIA."
J1297,Junior Product Manager,Nilesoft Group,Giza,Software,Senior,7,"Django, Computer Vision, Tensorflow, Javascript, 5G, Flask, Node.Js",Google Professional Data Engineer,2025-10-13,https//example.com/jobs/97,"Looking for a Senior Product Manager to join NileSoft. Must have experience in Django, Computer Vision, TensorFlow. Preferred certification Google Professional Data Engineer."
J1298,Principal Database Administrator,Futurevision Egypt,Cairo,Data,Lead,9,"Django, Iso27001, Microservices, Kubernetes, Pytorch",Certified Information Systems Security Professional (CISSP),2025-10-05,https//example.com/jobs/98,"Looking for a Lead Database Administrator to join FutureVision. Must have experience in Django, ISO27001, Microservices. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1299,Senior Full Stack Developer,Alex Tech Ltd,Tanta,Software,Junior,4,"Aws, Hadoop, Hipaa, Java, Linux, Terraform, Nosql, React, Python, Sql",Cisco CCNA,2025-11-04,https//example.com/jobs/99,"Looking for a Junior Full Stack Developer to join ALEX Tech. Must have experience in AWS, Hadoop, HIPAA. Preferred certification Cisco CCNA."
J1300,Principal Systems Administrator,Alex Tech Group,Tanta,Network,Intern,1,"Iso27001, Numpy, React, Pytorch, Kubernetes",AWS Certified Solutions Architect,2025-09-26,https//example.com/jobs/100,"Looking for a Intern Systems Administrator to join ALEX Tech. Must have experience in ISO27001, NumPy, React. Preferred certification AWS Certified Solutions Architect."
J1301,Principal It Support Engineer,Delta Systems Ltd,Aswan,Cloud/DevOps,Mid,5,"Computer Vision, Routing, Switching, Iso27001, Sql",AWS Certified Developer,2025-11-16,https//example.com/jobs/101,"Looking for a Mid IT Support Engineer to join Delta Systems. Must have experience in Computer Vision, Routing, Switching. Preferred certification AWS Certified Developer."
J1302,Mid-Level Backend Developer,Cairocloud Inc,Alexandria,Software,Senior,5,"Linux, Elasticsearch, Hadoop",Certified Information Systems Security Professional (CISSP),2025-10-29,https//example.com/jobs/102,"Looking for a Senior Backend Developer to join CairoCloud. Must have experience in Linux, ElasticSearch, Hadoop. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1303,Junior Business Analyst,Giza Networks Ltd,Mansoura,Data,Junior,1,"Hadoop, Flask, Tcp/Ip, Firewalls, Rest Apis, Node.Js, Python, Aws",Not Specified,2025-11-02,https//example.com/jobs/103,"Looking for a Junior Business Analyst to join Giza Networks. Must have experience in Hadoop, Flask, TCP/IP. Preferred certification not required."
J1304,Principal Systems Administrator,Techsol Egypt Egypt,Hurghada,Network,Mid,1,"Kubernetes, Routing, Tensorflow, Docker",Cisco CCNA,2025-10-09,https//example.com/jobs/104,"Looking for a Mid Systems Administrator to join TechSol Egypt. Must have experience in Kubernetes, Routing, TensorFlow. Preferred certification Cisco CCNA."
J1305,Mid-Level Cloud Engineer,Nilesoft Solutions,Cairo,Cloud/DevOps,Mid,6,"Tensorflow, Pandas, Terraform, Aws, Kubernetes, Docker",Not Specified,2025-10-26,https//example.com/jobs/105,"Looking for a Mid Cloud Engineer to join NileSoft. Must have experience in TensorFlow, Pandas, Terraform. Preferred certification not required."
J1306,Lead Devops Engineer,Nilesoft Ltd,Aswan,Cloud/DevOps,Senior,6,"Java, Ci/Cd, React, Switching, Hadoop, Numpy, Python",Google Professional Data Engineer,2025-10-09,https//example.com/jobs/106,"Looking for a Senior DevOps Engineer to join NileSoft. Must have experience in Java, CI/CD, React. Preferred certification Google Professional Data Engineer."
J1307,Lead Full Stack Developer,Giza Networks Group,Cairo,Software,Lead,8,"Ci/Cd, Computer Vision, Node.Js, Hadoop, Django, Azure, Terraform, React",Google Professional Data Engineer,2025-10-24,https//example.com/jobs/107,"Looking for a Lead Full Stack Developer to join Giza Networks. Must have experience in CI/CD, Computer Vision, Node.js. Preferred certification Google Professional Data Engineer."
J1308,Lead Frontend Developer,Giza Networks Egypt,Mansoura,Software,Senior,8,"Sql, React, Microservices, Flask, Ansible, Aws, Node.Js, Docker",Not Specified,2025-10-03,https//example.com/jobs/108,"Looking for a Senior Frontend Developer to join Giza Networks. Must have experience in SQL, React, Microservices. Preferred certification not required."
J1309,Principal Devops Engineer,Alex Tech Egypt,Alexandria,Cloud/DevOps,Junior,5,"Docker, Nosql, Pytorch, React, Rest Apis, Tensorflow, Kubernetes",Certified Information Systems Security Professional (CISSP),2025-11-08,https//example.com/jobs/109,"Looking for a Junior DevOps Engineer to join ALEX Tech. Must have experience in Docker, NoSQL, PyTorch. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1310,Mid-Level Embedded Systems Engineer,Cloudworks Egypt Group,Suez,Network,Mid,6,"Pytorch, Elasticsearch, React, Git, Routing, Docker",Cisco CCNA,2025-10-28,https//example.com/jobs/110,"Looking for a Mid Embedded Systems Engineer to join CloudWorks Egypt. Must have experience in PyTorch, ElasticSearch, React. Preferred certification Cisco CCNA."
J1311,Principal Backend Developer,Alex Tech Ltd,Giza,Software,Junior,8,"Javascript, Computer Vision, Tcp/Ip",AWS Certified Developer,2025-11-01,https//example.com/jobs/111,"Looking for a Junior Backend Developer to join ALEX Tech. Must have experience in JavaScript, Computer Vision, TCP/IP. Preferred certification AWS Certified Developer."
J1312,Lead Frontend Developer,Deltabyte Ltd,Aswan,Software,Mid,0,"Iso27001, Docker, Switching, Git, Microservices, Pytorch",AWS Certified Solutions Architect,2025-10-19,https//example.com/jobs/112,"Looking for a Mid Frontend Developer to join DeltaByte. Must have experience in ISO27001, Docker, Switching. Preferred certification AWS Certified Solutions Architect."
J1313,Mid-Level Full Stack Developer,Cloudworks Egypt Solutions,Tanta,Software,Lead,6,"Nosql, C, Azure, Elasticsearch, Terraform, Sql, Computer Vision, Kubernetes, Node.Js, Tensorflow",Cisco CCNP,2025-11-18,https//example.com/jobs/113,"Looking for a Lead Full Stack Developer to join CloudWorks Egypt. Must have experience in NoSQL, C, Azure. Preferred certification Cisco CCNP."
J1314,Junior Systems Administrator,Giza Networks Ltd,Aswan,Network,Senior,4,"React, 5G, Django, Hipaa, Pandas, Docker",Cisco CCNA,2025-10-07,https//example.com/jobs/114,"Looking for a Senior Systems Administrator to join Giza Networks. Must have experience in React, 5G, Django. Preferred certification Cisco CCNA."
J1315,Junior Quality Assurance Engineer,Cairocloud Egypt,Tanta,Software,Junior,5,"Routing, Numpy, Tensorflow, Node.Js, Hipaa",Google Professional Data Engineer,2025-11-01,https//example.com/jobs/115,"Looking for a Junior Quality Assurance Engineer to join CairoCloud. Must have experience in Routing, NumPy, TensorFlow. Preferred certification Google Professional Data Engineer."
J1316,Senior Cloud Engineer,Cairocloud Ltd,Giza,Cloud/DevOps,Mid,6,"Computer Vision, Java, Firewalls, Routing, Nosql, Kubernetes, 5G, Python, Aws, Node.Js",Certified Information Systems Security Professional (CISSP),2025-10-03,https//example.com/jobs/116,"Looking for a Mid Cloud Engineer to join CairoCloud. Must have experience in Computer Vision, Java, Firewalls. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1317,Principal Ai Researcher,Cairocloud Egypt,Alexandria,AI,Junior,1,"Terraform, Ansible, C, 5G, Tensorflow, Pandas, Pytorch, Sql",Huawei HCIA,2025-10-02,https//example.com/jobs/117,"Looking for a Junior AI Researcher to join CairoCloud. Must have experience in Terraform, Ansible, C. Preferred certification Huawei HCIA."
J1318,Senior Quality Assurance Engineer,Cloudworks Egypt Egypt,Alexandria,Software,Senior,5,"Computer Vision, Azure, Elasticsearch, Tcp/Ip, Hipaa, Aws, React",Not Specified,2025-10-06,https//example.com/jobs/118,"Looking for a Senior Quality Assurance Engineer to join CloudWorks Egypt. Must have experience in Computer Vision, Azure, ElasticSearch. Preferred certification not required."
J1319,Lead Systems Administrator,Cloudworks Egypt Inc,Suez,Network,Senior,7,"Iso27001, Elasticsearch, Ci/Cd, Tcp/Ip, Pandas, Kubernetes, React, Aws",Not Specified,2025-10-24,https//example.com/jobs/119,"Looking for a Senior Systems Administrator to join CloudWorks Egypt. Must have experience in ISO27001, ElasticSearch, CI/CD. Preferred certification not required."
J1320,Junior Database Administrator,Cairocloud Egypt,Hurghada,Data,Senior,9,"Javascript, Git, Computer Vision, Hipaa, Django, Sql",Not Specified,2025-11-14,https//example.com/jobs/120,"Looking for a Senior Database Administrator to join CairoCloud. Must have experience in JavaScript, Git, Computer Vision. Preferred certification not required."
J1321,Mid-Level Full Stack Developer,Pharos Ai Solutions,Giza,Software,Senior,9,"Microservices, Pytorch, Hadoop, Node.Js, Aws, Elasticsearch, Sql",Cisco CCNP,2025-11-19,https//example.com/jobs/121,"Looking for a Senior Full Stack Developer to join Pharos AI. Must have experience in Microservices, PyTorch, Hadoop. Preferred certification Cisco CCNP."
J1322,Mid-Level Software Engineer,Giza Networks Solutions,Cairo,Software,Mid,8,"Pandas, Node.Js, Computer Vision, Aws, Sql",AWS Certified Solutions Architect,2025-10-11,https//example.com/jobs/122,"Looking for a Mid Software Engineer to join Giza Networks. Must have experience in Pandas, Node.js, Computer Vision. Preferred certification AWS Certified Solutions Architect."
J1323,Senior Full Stack Developer,Futurevision Group,Tanta,Software,Senior,7,"Tcp/Ip, Git, Tensorflow",Certified Information Systems Security Professional (CISSP),2025-10-19,https//example.com/jobs/123,"Looking for a Senior Full Stack Developer to join FutureVision. Must have experience in TCP/IP, Git, TensorFlow. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1324,Principal Quality Assurance Engineer,Techsol Egypt Egypt,Giza,Software,Intern,0,"Pytorch, Hipaa, Ansible, Hadoop, Kubernetes",AWS Certified Developer,2025-11-09,https//example.com/jobs/124,"Looking for a Intern Quality Assurance Engineer to join TechSol Egypt. Must have experience in PyTorch, HIPAA, Ansible. Preferred certification AWS Certified Developer."
J1325,Senior Systems Administrator,Delta Systems Egypt,Mansoura,Network,Junior,4,"Ci/Cd, React, Flask, Rest Apis, Java, Microservices, Aws",Huawei HCIP,2025-11-05,https//example.com/jobs/125,"Looking for a Junior Systems Administrator to join Delta Systems. Must have experience in CI/CD, React, Flask. Preferred certification Huawei HCIP."
J1326,Principal Machine Learning Engineer,Pharos Ai Ltd,Aswan,AI,Intern,1,"Azure, Iso27001, Spark, Nosql, Node.Js, Tensorflow",Not Specified,2025-10-14,https//example.com/jobs/126,"Looking for a Intern Machine Learning Engineer to join Pharos AI. Must have experience in Azure, ISO27001, Spark. Preferred certification not required."
J1327,Senior Frontend Developer,Pyramid Solutions Group,Cairo,Software,Mid,9,"Pandas, Computer Vision, Gcp, Tensorflow, Node.Js",AWS Certified Solutions Architect,2025-10-13,https//example.com/jobs/127,"Looking for a Mid Frontend Developer to join Pyramid Solutions. Must have experience in Pandas, Computer Vision, GCP. Preferred certification AWS Certified Solutions Architect."
J1328,Mid-Level Frontend Developer,Alex Tech Inc,Hurghada,Software,Senior,8,"5G, Tensorflow, C, Nlp, Firewalls, Nosql, Ci/Cd, Docker",Certified Information Systems Security Professional (CISSP),2025-10-31,https//example.com/jobs/128,"Looking for a Senior Frontend Developer to join ALEX Tech. Must have experience in 5G, TensorFlow, C. Preferred certification Certified Information Systems Security Professional (CISSP)."
J1329,Senior Data Scientist,Cloudworks Egypt Ltd,Alexandria,AI,Junior,8,"Tcp/Ip, Docker, C",Huawei HCIP,2025-11-16,https//example.com/jobs/129,"Looking for a Junior Data Scientist to join CloudWorks Egypt. Must have experience in TCP/IP, Docker, C. Preferred certification Huawei HCIP."
J1330,Mid-Level Backend Developer,Alex Tech Egypt,Mansoura,Software,Mid,7,"C, Docker, Tcp/Ip, Nlp, Javascript, Kubernetes",Cisco CCNP,2025-10-08,https//example.com/jobs/130,"Looking for a Mid Backend Developer to join ALEX Tech. Must have experience in C, Docker, TCP/IP. Preferred certification Cisco CCNP."
J1331,Mid-Level Full Stack Developer,Cloudworks Egypt Inc,Tanta,Software,Mid,6,"Pandas, 5G, Nosql, Rest Apis, Terraform, Computer Vision, React, Aws",Not Specified,2025-10-08,https//example.com/jobs/131,"Looking for a Mid Full Stack Developer to join CloudWorks Egypt. Must have experience in Pandas, 5G, NoSQL. Preferred certification not required."
