CourseProvider,CourseTitle,Description,SkillsGained,Department,Level,Track
Huawei,Big Data Developer - Cohort 5 (Part 2),Big Data development with Huawei,"Big Data, Etl, Kubernetes",IS,Intermediate,Data
Huawei,AI Talent Program - Cohort 6 (Part 1),Machine & Deep Learning,"Machine Learning, Deep Learning, React",AI,Advanced,ML
AWS,AWS ML Specialty - Cohort 8 (Part 2),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Docker",AI,Intermediate,ML
AWS,AWS Data Analytics - Cohort 9 (Part 1),Data analysis at scale on AWS,"Data Analysis, Bi, Docker",IS,Advanced,Data
AWS,AWS Cloud Architecture Path - Cohort 10 (Part 3),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Aws",Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 12 (Part 2),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery, Machine Learning",Network,Advanced,Cloud
Huawei,HCIA-Datacom - Cohort 13 (Part 3),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, React",Network,Beginner,Networking
Huawei,Huawei Big Data Developer - Cohort 2 (Part 1),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing, Machine Learning, Docker",IS,Intermediate,Data
Huawei,Huawei Data Warehouse and BI - Cohort 3 (Part 1),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql",IS,Advanced,Data
Huawei,Huawei Full-Stack Developer - Cohort 5 (Part 1),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, Kubernetes",CS,Intermediate,Software
AWS,AWS Academy Cloud Architecting - Cohort 7 (Part 1),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security, Machine Learning",Network,Beginner,Cloud
AWS,AWS Academy Data Engineering - Cohort 8 (Part 2),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines, Aws",IS,Intermediate,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 9 (Part 1),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics",AI,Advanced,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 10 (Part 2),End-to-end ML model development and deployment with AWS.,"Model Training, Hyperparameter Tuning, Deployment, Mlops, React, Kubernetes",AI,Beginner,ML
AWS,AWS Academy Cloud Security - Cohort 11 (Part 1),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance, Machine Learning",Network,Intermediate,Security
AWS,AWS Developer Building Serverless Applications - Cohort 12 (Part 2),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design, Machine Learning, Python",CS,Advanced,DevOps
Huawei,HCIA-Cloud Computing - Cohort 14 (Part 1),Intro to Huawei Cloud Computing,"Cloud, Virtualization, Docker, Python",Network,Intermediate,Cloud
Huawei,HCIP-Datacom - Cohort 15 (Part 1),Professional routing & switching,"Routing, Switching, Python",Network,Advanced,Networking
Huawei,Big Data Developer - Cohort 1 (Part 2),Big Data development with Huawei,"Big Data, Etl, Docker, Aws",IS,Beginner,Data
Huawei,AI Talent Program - Cohort 2 (Part 3),Machine & Deep Learning,"Machine Learning, Deep Learning, Docker, Aws",AI,Intermediate,ML
AWS,AWS Developer Path - Cohort 3 (Part 3),Full stack AWS application development,"Python, Web, Cloud",CS,Advanced,DevOps
AWS,AWS ML Specialty - Cohort 4 (Part 3),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker",AI,Beginner,ML
AWS,AWS Data Analytics - Cohort 5 (Part 3),Data analysis at scale on AWS,"Data Analysis, Bi, Kubernetes",IS,Intermediate,Data
AWS,AWS Cloud Architecture Path - Cohort 6 (Part 2),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Python, Aws",Network,Advanced,Cloud
Huawei,HCIA-Cloud Computing - Cohort 7 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Python",Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 8 (Part 3),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery, Machine Learning",Network,Intermediate,Cloud
Huawei,HCIA-Datacom - Cohort 9 (Part 2),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Aws, Machine Learning",Network,Advanced,Networking
Huawei,HCIP-Datacom - Cohort 10 (Part 2),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Aws",Network,Beginner,Networking
Huawei,HCIA-AI - Cohort 11 (Part 2),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing",AI,Intermediate,ML
Huawei,Huawei Big Data Developer - Cohort 13 (Part 1),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing",IS,Beginner,Data
Huawei,Huawei Data Warehouse and BI - Cohort 14 (Part 3),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql, Aws",IS,Intermediate,Data
Huawei,Huawei Full-Stack Developer - Cohort 1 (Part 2),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, Machine Learning",CS,Beginner,Software
AWS,AWS Academy Cloud Architecting - Cohort 3 (Part 2),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security, Machine Learning, Docker",Network,Advanced,Cloud
AWS,AWS Academy Data Engineering - Cohort 4 (Part 2),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines, Machine Learning, Kubernetes",IS,Beginner,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 5 (Part 3),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics",AI,Intermediate,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 6 (Part 1),End-to-end ML model development and deployment with AWS.,"Model Training, Hyperparameter Tuning, Deployment, Mlops, Aws, React",AI,Advanced,ML
AWS,AWS Academy Cloud Security - Cohort 7 (Part 3),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance, Kubernetes, Machine Learning",Network,Beginner,Security
AWS,AWS Developer Building Serverless Applications - Cohort 8 (Part 3),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design, React, Kubernetes",CS,Intermediate,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 9 (Part 2),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd, Python, Docker",CS,Advanced,DevOps
Huawei,HCIA-Cloud Computing - Cohort 10 (Part 3),Intro to Huawei Cloud Computing,"Cloud, Virtualization, React, Machine Learning",Network,Beginner,Cloud
Huawei,HCIP-Datacom - Cohort 11 (Part 1),Professional routing & switching,"Routing, Switching, Kubernetes, React",Network,Intermediate,Networking
Huawei,Big Data Developer - Cohort 12 (Part 2),Big Data development with Huawei,"Big Data, Etl, Python",IS,Advanced,Data
Huawei,AI Talent Program - Cohort 13 (Part 2),Machine & Deep Learning,"Machine Learning, Deep Learning, Kubernetes",AI,Beginner,ML
AWS,AWS Developer Path - Cohort 14 (Part 1),Full stack AWS application development,"Python, Web, Cloud",CS,Intermediate,DevOps
AWS,AWS ML Specialty - Cohort 15 (Part 2),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Docker",AI,Advanced,ML
AWS,AWS Data Analytics - Cohort 1 (Part 1),Data analysis at scale on AWS,"Data Analysis, Bi",IS,Beginner,Data
AWS,AWS Cloud Architecture Path - Cohort 2 (Part 1),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Aws, React",Network,Intermediate,Cloud
Huawei,HCIA-Cloud Computing - Cohort 3 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Python",Network,Advanced,Cloud
Huawei,HCIP-Cloud Computing - Cohort 4 (Part 1),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery",Network,Beginner,Cloud
Huawei,HCIA-Datacom - Cohort 5 (Part 1),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, React",Network,Intermediate,Networking
Huawei,HCIP-Datacom - Cohort 6 (Part 3),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Kubernetes, Python",Network,Advanced,Networking
Huawei,HCIP-AI-Developer - Cohort 8 (Part 2),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, Docker, React",AI,Intermediate,ML
Huawei,Huawei Data Warehouse and BI - Cohort 10 (Part 2),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql",IS,Beginner,Data
Huawei,Huawei Cloud DevOps - Cohort 11 (Part 1),CI/CD pipelines and DevOps practices on Huawei Cloud.,"Ci/Cd, Docker, Kubernetes, Gitlab Ci, Python, Aws",CS,Intermediate,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 12 (Part 3),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, Machine Learning",CS,Advanced,Software
AWS,AWS Academy Cloud Foundations - Cohort 13 (Part 3),Entry-level concepts of AWS global infrastructure and core services.,"Aws Ec2, S3, Iam, Vpc Basics, Aws",Network,Beginner,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 14 (Part 1),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security, React, Kubernetes",Network,Intermediate,Cloud
AWS,AWS Academy Machine Learning for Developers - Cohort 2 (Part 2),End-to-end ML model development and deployment with AWS.,"Model Training, Hyperparameter Tuning, Deployment, Mlops, Machine Learning, Kubernetes",AI,Intermediate,ML
AWS,AWS Academy Cloud Security - Cohort 3 (Part 3),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance, Machine Learning, Python",Network,Advanced,Security
AWS,AWS Developer Building Serverless Applications - Cohort 4 (Part 3),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design, React, Aws",CS,Beginner,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 5 (Part 1),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd",CS,Intermediate,DevOps
Huawei,HCIA-Cloud Computing - Cohort 6 (Part 2),Intro to Huawei Cloud Computing,"Cloud, Virtualization, Kubernetes, React",Network,Advanced,Cloud
Huawei,HCIP-Datacom - Cohort 7 (Part 3),Professional routing & switching,"Routing, Switching, Python",Network,Beginner,Networking
Huawei,Big Data Developer - Cohort 8 (Part 2),Big Data development with Huawei,"Big Data, Etl, React, Docker",IS,Intermediate,Data
Huawei,AI Talent Program - Cohort 9 (Part 1),Machine & Deep Learning,"Machine Learning, Deep Learning, React",AI,Advanced,ML
AWS,AWS Developer Path - Cohort 10 (Part 1),Full stack AWS application development,"Python, Web, Cloud, Kubernetes",CS,Beginner,DevOps
AWS,AWS ML Specialty - Cohort 11 (Part 1),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Aws, Kubernetes",AI,Intermediate,ML
AWS,AWS Data Analytics - Cohort 12 (Part 3),Data analysis at scale on AWS,"Data Analysis, Bi, React",IS,Advanced,Data
AWS,AWS Cloud Architecture Path - Cohort 13 (Part 3),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Machine Learning",Network,Beginner,Cloud
Huawei,HCIA-Cloud Computing - Cohort 14 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Kubernetes",Network,Intermediate,Cloud
Huawei,HCIP-Cloud Computing - Cohort 15 (Part 3),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery, React, Docker",Network,Advanced,Cloud
Huawei,HCIA-Datacom - Cohort 1 (Part 2),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf",Network,Beginner,Networking
Huawei,HCIP-Datacom - Cohort 2 (Part 3),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, React",Network,Intermediate,Networking
Huawei,HCIA-AI - Cohort 3 (Part 2),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing, React",AI,Advanced,ML
Huawei,HCIP-AI-Developer - Cohort 4 (Part 2),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, Machine Learning, Aws",AI,Beginner,ML
Huawei,Huawei Big Data Developer - Cohort 5 (Part 3),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing, Aws, Python",IS,Intermediate,Data
Huawei,Huawei Data Warehouse and BI - Cohort 6 (Part 3),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql, Aws",IS,Advanced,Data
Huawei,Huawei Full-Stack Developer - Cohort 8 (Part 1),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, Python, React",CS,Intermediate,Software
AWS,AWS Academy Cloud Foundations - Cohort 9 (Part 1),Entry-level concepts of AWS global infrastructure and core services.,"Aws Ec2, S3, Iam, Vpc Basics, Python",Network,Advanced,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 10 (Part 2),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security, Aws",Network,Beginner,Cloud
AWS,AWS Academy Data Engineering - Cohort 11 (Part 1),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines",IS,Intermediate,Data
AWS,AWS Academy Machine Learning for Developers - Cohort 13 (Part 2),End-to-end ML model development and deployment with AWS.,"Model Training, Hyperparameter Tuning, Deployment, Mlops, Machine Learning, Kubernetes",AI,Beginner,ML
AWS,AWS Academy Cloud Security - Cohort 14 (Part 3),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance, Docker",Network,Intermediate,Security
AWS,AWS Developer Building Serverless Applications - Cohort 15 (Part 2),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design, Kubernetes",CS,Advanced,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 1 (Part 3),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd, Docker",CS,Beginner,DevOps
Huawei,HCIA-Cloud Computing - Cohort 2 (Part 2),Intro to Huawei Cloud Computing,"Cloud, Virtualization, Machine Learning",Network,Intermediate,Cloud
Huawei,Big Data Developer - Cohort 4 (Part 1),Big Data development with Huawei,"Big Data, Etl, Machine Learning",IS,Beginner,Data
Huawei,AI Talent Program - Cohort 5 (Part 2),Machine & Deep Learning,"Machine Learning, Deep Learning, Python",AI,Intermediate,ML
AWS,AWS Developer Path - Cohort 6 (Part 1),Full stack AWS application development,"Python, Web, Cloud",CS,Advanced,DevOps
AWS,AWS ML Specialty - Cohort 7 (Part 2),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Machine Learning, Docker",AI,Beginner,ML
AWS,AWS Data Analytics - Cohort 8 (Part 3),Data analysis at scale on AWS,"Data Analysis, Bi, React",IS,Intermediate,Data
AWS,AWS Cloud Architecture Path - Cohort 9 (Part 1),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Kubernetes",Network,Advanced,Cloud
Huawei,HCIA-Cloud Computing - Cohort 10 (Part 1),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Python",Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 11 (Part 2),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery, Docker",Network,Intermediate,Cloud
